2000000
1200000
1433000
750000
1180280
325000
1950000
2183000
1644736
3850000
1288000
800000
1340000
878000
1250000
2100000
1985000
1400000
2724000
1650000
910000
350000
6000000
2840000
3319355
15200000
3000000
6000000
15000000
17000000
8199999
2000000
2000000
10000000
3200000
12625000
1800000
5500000
13000000
3000000
1075000
4000000
15000000
8000000
6000000
22000000
8000000
18000000
28000000
6000000
23800000
25000000
7500000
22000000
19000000
14400000
22000000
55000000
72000000
27000000
200000000
25000000
15000000
103000000
58000000
45000000
94000000
30000000
6500000
90000000
25000000
15000000
15000000
15000000
44500000
22000000
16500000
